manufacturer_id,Make,Model,ModelYear,CampaignNumber,ReportReceivedDate,Component,Summary,ManufacturerGroup,CriticalKeywordFlag
4,honda,Passport,2019,23V858000,18/12/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",international,0
4,honda,CBR1000RR,2019,24V113000,15/02/2024,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2018-2024 GL1800 (Goldwing), CBR600RR, and 2018-2019 CBR1000RR motorcycles.  The fuel pump impellers may have been improperly molded, which can cause them to deform and result in fuel pump failure.",international,0
4,honda,CBR1000RR,2019,24V864000,15/11/2024,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2007, 2009-2017 CBR600RR, 2008-2017, 2021 CBR1000RR, and 2010, 2012-2013 VFR1200 motorcycles.  The fuel pump impellers may have been improperly molded, which can cause them to deform and result in fuel pump failure.",international,0
4,honda,Odyssey,2019,20V439000,28/07/2020,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Honda (American Honda Motor Co.) is recalling certain 2018-2020 Odyssey, 2019-2020 Passport, and 2019-2021 Pilot vehicles.   Incorrect instrument panel control module software can cause the instrument panel to not display critical information, such as engine oil pressure, speedometer, and gear selector position until the next ignition cycle.  Additionally, it can prevent the rearview camera image from displaying.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) numbers 101, ""Control and Displays"" and 111, ""Rearview Mirrors.""",international,0
4,honda,Odyssey,2019,20V437000,28/07/2020,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,"Honda (America Honda Motor Co.) is recalling certain 2018-2020 Odyssey vehicles.  Water may enter the outer door handle cables for the sliding doors.  If this occurs, the outer door handle cables may freeze in cold temperatures, preventing the front and rear sliding door latches from securely latching.",international,0
4,honda,Odyssey,2019,20V440000,28/07/2020,ELECTRICAL SYSTEM:SOFTWARE,"Honda (American Honda Motor Co.) is recalling certain 2019-2021 Pilot, 2019-2020 Odyssey and 2019-2020 Passport vehicles.  Incorrect central network software programming may cause several errors to occur that can delay or prevent the rearview camera image from displaying.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 111, ""Rearview Mirrors.""",international,0
4,honda,Odyssey,2019,20V438000,28/07/2020,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"American Honda Motor Co. (Honda) is recalling certain 2019-2020 Odyssey vehicles.  Water may get into the rearview camera mounting holes and enter the camera lens and cause a distorted image, or no image at all.  Additionally, if the rearview camera view mode is set to top-down view, or switched from that view to another mode in a bright environment, the image may not display.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rearview Mirrors.""",international,0
4,honda,Odyssey,2019,20V066000,06/02/2020,ELECTRICAL SYSTEM:WIRING,"Honda (American Honda Motor Co.) is recalling certain 2018-2020 Odyssey vehicles.  The wire harness for the third row seat accessory power outlet may get pinched between the unibody and rear trim panel, possibly damaging the wires and causing an electrical short.",international,0
4,honda,Odyssey,2019,21V215000,25/03/2021,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2019-2020 Acura MDX, MDX Sport Hybrid, RDX, TLX, Honda Accord, Civic Hatchback, Insight, 2019 Acura ILX, Honda Accord Hybrid, Civic Coupe, Civic Coupe Si, Civic Sedan, Civic Sedan Si, Civic Type R, Fit, HR-V, Odyssey, Passport, Pilot and Ridgeline, and 2018-2019 CR-V vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
4,honda,Odyssey,2019,21V010000,14/01/2021,"FUEL SYSTEM, GASOLINE:STORAGE","Braun Corporation (Braun) is recalling certain 2018-2021 Braun-modified Honda Odyssey vehicles.  The fuel tank assembly installed by Braun may be susceptible to the fuel tank overfilling into the charcoal canister.  If the charcoal canister fills with a sufficient amount of fuel, fuel may leak out.",international,0
4,honda,Odyssey,2019,18V664000,27/09/2018,SEAT BELTS:PRETENSIONER,"Honda (American Honda Motor Co.) is recalling certain 2019 Honda Insight, Odyssey, and Ridgeline vehicles.  The Supplemental Restraint System (SRS) control unit may have a manufacturing error, possibly resulting in the air bags or seatbelt pretensioners not deploying in the event of a crash.",international,1
4,honda,Odyssey,2019,19V299000,12/04/2019,POWER TRAIN:AUTOMATIC TRANSMISSION,"Honda (American Honda Motor Co.) is recalling certain 2018-2019 Odyssey vehicles.  Loose battery terminal connections or a degraded battery may cause the Transmission Control Unit (TCU) to unexpectedly reboot.  Upon rebooting, the TCU may shift the transmission to the ""Park"" position, possibly damaging the parking rod.",international,0
4,honda,Odyssey,2019,19V298000,12/04/2019,ENGINE AND ENGINE COOLING:ENGINE:GASOLINE:BELTS AND ASSOCIATED PULLEYS,"Honda (American Honda Motor Co.) is recalling certain 2018-2019 Acura MDX and Honda Pilot vehicles and 2019 Acura RLX, RLX Sport Hybrid, TLX and Honda Odyssey and Ridgeline vehicles.  The timing belt teeth may separate from the belt.",international,0
4,honda,Odyssey,2019,18V777000,01/11/2018,"SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:DISC:CALIPER","Honda (American Honda Motor Co.) is recalling certain 2017-2019 Acura MDX, 2017-2018 Acura MDX Sport Hybrid, 2018-2019 Honda HR-V and Honda Odyssey, and 2016 Honda HR-V vehicles.  The rear brake caliper pistons may have an insufficient coating, causing gas pockets to form, reducing brake performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 135, ""Light Vehicle Brake Systems.""",international,1
4,honda,Odyssey,2019,18V795000,09/11/2018,LATCHES/LOCKS/LINKAGES:DOORS:LATCH,Honda (American Honda Motor Co.) is recalling certain model year 2018 and 2019 Honda Odyssey vehicles.  The latch assemblies for the power sliding doors may stick and not properly latch to the door strikers.,international,0
4,honda,Odyssey,2019,19V213000,20/03/2019,"SERVICE BRAKES, AIR:ANTILOCK:WHEEL SPEED SENSOR","Braun Corporation (Braun) is recalling certain 2018-2019 Honda Odyessy vehicles modified to be equipped with an in-floor wheelchair ramp conversion.  The rear wheel speed sensor harnesses may have been routed to the incorrect rear wheels, resulting in the possibility that the anti-lock brake system will not recognize each rear wheel speed properly.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 135, ""Light Vehicle Brake System"" and 404, ""Electronic Stability Control Systems.""",international,1
4,honda,Odyssey,2019,23V158000,09/03/2023,SEAT BELTS:FRONT:BUCKLE ASSEMBLY,"Honda (American Honda Motor Co.) is recalling certain 2017-2020 CR-V, 2018-2019 Accord and Accord Hybrid, 2018-2020 Odyssey, 2019 Insight, and 2019-2020 Acura RDX vehicles.  A manufacturing issue with the front seat belts may cause the seat belt buckle channel to interfere with the release button, preventing the seat belt buckle from latching.",international,1
4,honda,Odyssey,2019,23V431000,15/06/2023,BACK OVER PREVENTION:DISPLAY FUNCTION,"Honda (American Honda Motor Co.) is recalling certain 2018-2023 Odyssey, 2019-2022 Pilot, and 2019-2023 Passport vehicles.  Due to a faulty Media Oriented Systems Transport (MOST) communication coaxial cable connector, the rearview camera image may not appear on the display.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""",international,0
4,honda,Odyssey,2019,23V751000,13/11/2023,ENGINE AND ENGINE COOLING:ENGINE:HARD PARTS INTERNAL/MECHANICAL,"Honda (American Honda Motor Co.) is recalling certain 2015-2020 Acura TLX, 2016-2020 Acura MDX, 2016 and 2018-2019 Pilot, 2017 and 2019 Ridgeline, and 2018-2019 Odyssey vehicles.  Due to a manufacturing error, the connecting rod bearing in the engine may wear and seize, damaging the engine.",international,0
4,honda,Odyssey,2019,23V858000,18/12/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",international,0
4,honda,CBR600RR,2019,24V113000,15/02/2024,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2018-2024 GL1800 (Goldwing), CBR600RR, and 2018-2019 CBR1000RR motorcycles.  The fuel pump impellers may have been improperly molded, which can cause them to deform and result in fuel pump failure.",international,0
4,honda,CB500X,2019,21V690000,02/09/2021,"SERVICE BRAKES, HYDRAULIC","Honda (American Honda Motor Co.) is recalling certain 2019-2020 CB500X and CBR500R ABS motorcycles.  Excessive grease in the ABS modulator may collect debris, which can get stuck in the check valve and cause a brake fluid leak.",international,1
4,honda,CR-V,2019,19V865000,05/12/2019,STRUCTURE:FRAME AND MEMBERS,"Honda (American Honda Motor Co.) is recalling certain 2019-2020 CR-V vehicles.  The rear subframe bolts were improperly
manufactured and may loosen, allowing the rear subframe to separate.",international,0
4,honda,CR-V,2019,21V215000,25/03/2021,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2019-2020 Acura MDX, MDX Sport Hybrid, RDX, TLX, Honda Accord, Civic Hatchback, Insight, 2019 Acura ILX, Honda Accord Hybrid, Civic Coupe, Civic Coupe Si, Civic Sedan, Civic Sedan Si, Civic Type R, Fit, HR-V, Odyssey, Passport, Pilot and Ridgeline, and 2018-2019 CR-V vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
4,honda,CR-V,2019,19V569000,01/08/2019,"FUEL SYSTEM, GASOLINE:STORAGE:TANK ASSEMBLY","Honda (American Honda Motor Co.) is recalling certain 2019 CR-V vehicles. The joint weld between the fuel tank and the vapor return line may have been insufficiently welded, causing the weld to fail.",international,0
4,honda,CR-V,2019,19V694000,26/09/2019,EQUIPMENT:OTHER:OWNERS/SERVICE/OTHER MANUAL,"Honda (American Honda Motor Co.) is recalling certain 2019 CR-V vehicles.  The owner's guide incorrectly describes when the ""Passenger Airbag Off"" indicator should illuminate.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 208, ""Occupant Crash Protection.""",international,1
4,honda,CR-V,2019,19V383000,21/05/2019,AIR BAGS:FRONTAL:DRIVER CLOCKSPRING/SPIRAL CASSETTE,"Honda (American Honda Motor Co.) is recalling certain 2019 CR-V vehicles.  The metal core of the steering wheel may have burrs which can damage the harnesses routed within, potentially disabling the driver's air bag or causing it to deploy without warning.",international,1
4,honda,CR-V,2019,23V158000,09/03/2023,SEAT BELTS:FRONT:BUCKLE ASSEMBLY,"Honda (American Honda Motor Co.) is recalling certain 2017-2020 CR-V, 2018-2019 Accord and Accord Hybrid, 2018-2020 Odyssey, 2019 Insight, and 2019-2020 Acura RDX vehicles.  A manufacturing issue with the front seat belts may cause the seat belt buckle channel to interfere with the release button, preventing the seat belt buckle from latching.",international,1
4,honda,CR-V,2019,23V858000,18/12/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",international,0
4,honda,Fit,2019,20V314000,28/05/2020,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2018-2019 Acura NSX, 2019 Acura RDX, RLX and RLX Sport Hybrid, 2018-2019 Honda Accord, Civic Hatchback, Civic Type R and HR-V, 2019-2020 Insight and 2019 Fit vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
4,honda,Fit,2019,21V215000,25/03/2021,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2019-2020 Acura MDX, MDX Sport Hybrid, RDX, TLX, Honda Accord, Civic Hatchback, Insight, 2019 Acura ILX, Honda Accord Hybrid, Civic Coupe, Civic Coupe Si, Civic Sedan, Civic Sedan Si, Civic Type R, Fit, HR-V, Odyssey, Passport, Pilot and Ridgeline, and 2018-2019 CR-V vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
4,honda,Fit,2019,23V046000,02/02/2023,BACK OVER PREVENTION:DISPLAY FUNCTION,"Honda (American Honda Motor Co.) is recalling certain 2018-2020 Fit and 2019-2022 HR-V vehicles.  The rearview camera image may not display when the engine is started with a key, due to a design error in the audio display power circuit.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""",international,0
4,honda,Fit,2019,23V858000,18/12/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",international,0
4,honda,Fit,2019,24V384000,31/05/2024,BACK OVER PREVENTION:DISPLAY FUNCTION,"Honda (America Honda Motor Co.) is recalling certain 2018-2020 Fit and 2019-2022 HR-V vehicles that were previously recalled under NHTSA recall number 23V-046.  The rearview camera image may not display when the engine is started with a key, due to a design error in the audio display power circuit.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""",international,0
4,honda,HR-V,2019,20V314000,28/05/2020,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2018-2019 Acura NSX, 2019 Acura RDX, RLX and RLX Sport Hybrid, 2018-2019 Honda Accord, Civic Hatchback, Civic Type R and HR-V, 2019-2020 Insight and 2019 Fit vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
4,honda,HR-V,2019,21V215000,25/03/2021,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2019-2020 Acura MDX, MDX Sport Hybrid, RDX, TLX, Honda Accord, Civic Hatchback, Insight, 2019 Acura ILX, Honda Accord Hybrid, Civic Coupe, Civic Coupe Si, Civic Sedan, Civic Sedan Si, Civic Type R, Fit, HR-V, Odyssey, Passport, Pilot and Ridgeline, and 2018-2019 CR-V vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
4,honda,HR-V,2019,18V777000,01/11/2018,"SERVICE BRAKES, HYDRAULIC:FOUNDATION COMPONENTS:DISC:CALIPER","Honda (American Honda Motor Co.) is recalling certain 2017-2019 Acura MDX, 2017-2018 Acura MDX Sport Hybrid, 2018-2019 Honda HR-V and Honda Odyssey, and 2016 Honda HR-V vehicles.  The rear brake caliper pistons may have an insufficient coating, causing gas pockets to form, reducing brake performance.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 135, ""Light Vehicle Brake Systems.""",international,1
4,honda,HR-V,2019,23V046000,02/02/2023,BACK OVER PREVENTION:DISPLAY FUNCTION,"Honda (American Honda Motor Co.) is recalling certain 2018-2020 Fit and 2019-2022 HR-V vehicles.  The rearview camera image may not display when the engine is started with a key, due to a design error in the audio display power circuit.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""",international,0
4,honda,HR-V,2019,23V858000,18/12/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",international,0
4,honda,HR-V,2019,24V384000,31/05/2024,BACK OVER PREVENTION:DISPLAY FUNCTION,"Honda (America Honda Motor Co.) is recalling certain 2018-2020 Fit and 2019-2022 HR-V vehicles that were previously recalled under NHTSA recall number 23V-046.  The rearview camera image may not display when the engine is started with a key, due to a design error in the audio display power circuit.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard number 111, ""Rear Visibility.""",international,0
4,honda,Accord,2019,20V314000,28/05/2020,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2018-2019 Acura NSX, 2019 Acura RDX, RLX and RLX Sport Hybrid, 2018-2019 Honda Accord, Civic Hatchback, Civic Type R and HR-V, 2019-2020 Insight and 2019 Fit vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
4,honda,Accord,2019,20V771000,10/12/2020,ELECTRICAL SYSTEM:BODY CONTROL MODULE:SOFTWARE,"Honda (American Honda Motor Co.) is recalling certain 2018-2020 Accord Sedan, Accord Hybrid, and 2019-2020 Insight vehicles.  A software error may cause intermittent or continuous disruptions in communication between the Body Control Module (BCM) and other components.  This may result in malfunctions of various systems such as the windshield wipers and defroster, rearview camera, exterior lights, audible warning of a stopped vehicle, and power window operation.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 103, ""Windshield Defrosting and Defogging Systems"" and number 111, ""Rear Visibility"" as well as FMVSS numbers 104, 108, 114, 118, and 305.",international,0
4,honda,Accord,2019,21V215000,25/03/2021,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2019-2020 Acura MDX, MDX Sport Hybrid, RDX, TLX, Honda Accord, Civic Hatchback, Insight, 2019 Acura ILX, Honda Accord Hybrid, Civic Coupe, Civic Coupe Si, Civic Sedan, Civic Sedan Si, Civic Type R, Fit, HR-V, Odyssey, Passport, Pilot and Ridgeline, and 2018-2019 CR-V vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
4,honda,Accord,2019,23V158000,09/03/2023,SEAT BELTS:FRONT:BUCKLE ASSEMBLY,"Honda (American Honda Motor Co.) is recalling certain 2017-2020 CR-V, 2018-2019 Accord and Accord Hybrid, 2018-2020 Odyssey, 2019 Insight, and 2019-2020 Acura RDX vehicles.  A manufacturing issue with the front seat belts may cause the seat belt buckle channel to interfere with the release button, preventing the seat belt buckle from latching.",international,1
4,honda,Accord,2019,23V858000,18/12/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",international,0
4,honda,Civic,2019,20V314000,28/05/2020,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2018-2019 Acura NSX, 2019 Acura RDX, RLX and RLX Sport Hybrid, 2018-2019 Honda Accord, Civic Hatchback, Civic Type R and HR-V, 2019-2020 Insight and 2019 Fit vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
4,honda,Civic,2019,21V215000,25/03/2021,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2019-2020 Acura MDX, MDX Sport Hybrid, RDX, TLX, Honda Accord, Civic Hatchback, Insight, 2019 Acura ILX, Honda Accord Hybrid, Civic Coupe, Civic Coupe Si, Civic Sedan, Civic Sedan Si, Civic Type R, Fit, HR-V, Odyssey, Passport, Pilot and Ridgeline, and 2018-2019 CR-V vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
4,honda,Civic,2019,23V858000,18/12/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",international,0
4,honda,Ridgeline,2019,20E068000,17/09/2020,EQUIPMENT,"Honda (American Honda Motor Co.) is recalling all Honda Genuine Accessory Tonneau Covers, part number 08Z07-T6Z-100F, sold for installation on 2017-2020 Ridgeline trucks.  If the tonneau cover is not properly secured in the open or closed position, wind resistance may cause the cover to flip and buckle.  If this occurs, the hinges between the center and rear panel may deform, possibly allowing the rear panel to separate from the vehicle.",international,0
4,honda,Ridgeline,2019,21V932000,29/11/2021,STRUCTURE:BODY:HOOD,"Honda (American Honda Motor Co.) is recalling certain 2019 Passport, 2016-2019 Pilot, and 2017-2020 Ridgeline vehicles.  The hood latch striker may become damaged and separate from the hood, which can result in the hood opening while driving.",international,0
4,honda,Ridgeline,2019,21V215000,25/03/2021,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2019-2020 Acura MDX, MDX Sport Hybrid, RDX, TLX, Honda Accord, Civic Hatchback, Insight, 2019 Acura ILX, Honda Accord Hybrid, Civic Coupe, Civic Coupe Si, Civic Sedan, Civic Sedan Si, Civic Type R, Fit, HR-V, Odyssey, Passport, Pilot and Ridgeline, and 2018-2019 CR-V vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
4,honda,Ridgeline,2019,19V053000,24/01/2019,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2017-2019 Ridgeline trucks.  Exposure to acids, such as from car wash soaps, can result in the fuel pump feed port cracking.",international,0
4,honda,Ridgeline,2019,18V664000,27/09/2018,SEAT BELTS:PRETENSIONER,"Honda (American Honda Motor Co.) is recalling certain 2019 Honda Insight, Odyssey, and Ridgeline vehicles.  The Supplemental Restraint System (SRS) control unit may have a manufacturing error, possibly resulting in the air bags or seatbelt pretensioners not deploying in the event of a crash.",international,1
4,honda,Ridgeline,2019,19V298000,12/04/2019,ENGINE AND ENGINE COOLING:ENGINE:GASOLINE:BELTS AND ASSOCIATED PULLEYS,"Honda (American Honda Motor Co.) is recalling certain 2018-2019 Acura MDX and Honda Pilot vehicles and 2019 Acura RLX, RLX Sport Hybrid, TLX and Honda Odyssey and Ridgeline vehicles.  The timing belt teeth may separate from the belt.",international,0
4,honda,Ridgeline,2019,18V848000,28/11/2018,STRUCTURE:BODY:ROOF AND PILLARS,"Honda (American Honda Motor Co.) is recalling certain 2019 Honda Ridgeline and Pilot vehicles.  The mounting holes for the clip that secures the right center pillar trim panel may be larger than intended.   In the event of a crash necessitating right side curtain air bag deployment, the clip may not hold the center pillar  trim panel in position and it may potentially interfere with the curtain air bag deployment.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 214, ""Side Impact Protection,"" and 226, ""Ejection Mitigation.""",international,1
4,honda,Ridgeline,2019,22V867000,23/11/2022,BACK OVER PREVENTION: SENSING SYSTEM: CAMERA,"Honda (American Honda Motor Co.) is recalling certain 2017-2019 Ridgeline vehicles.  Opening and closing the tailgate may break the rearview camera wiring harness, causing the rearview camera to fail.",international,0
4,honda,Ridgeline,2019,23V751000,13/11/2023,ENGINE AND ENGINE COOLING:ENGINE:HARD PARTS INTERNAL/MECHANICAL,"Honda (American Honda Motor Co.) is recalling certain 2015-2020 Acura TLX, 2016-2020 Acura MDX, 2016 and 2018-2019 Pilot, 2017 and 2019 Ridgeline, and 2018-2019 Odyssey vehicles.  Due to a manufacturing error, the connecting rod bearing in the engine may wear and seize, damaging the engine.",international,0
4,honda,Ridgeline,2019,23V858000,18/12/2023,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2013-2023 Honda Accord, Civic Coupe, Civic Sedan, Civic Hatchback, Civic Type R, CR-V, HR-V, Ridgeline, Odyssey, Acura ILX, MDX, MDX Hybrid, RDX, RLX, TLX, 2019-2022 Honda Insight, Passport, 2020 Honda CR-V Hybrid, 2018-2019 Honda Clarity PHEV, Fit, and 2015-2020 Honda Accord Hybrid, Pilot, Acura NSX vehicles.  The fuel pump inside the fuel tank may fail.",international,0
4,honda,Insight,2019,20V314000,28/05/2020,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2018-2019 Acura NSX, 2019 Acura RDX, RLX and RLX Sport Hybrid, 2018-2019 Honda Accord, Civic Hatchback, Civic Type R and HR-V, 2019-2020 Insight and 2019 Fit vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
4,honda,Insight,2019,20V771000,10/12/2020,ELECTRICAL SYSTEM:BODY CONTROL MODULE:SOFTWARE,"Honda (American Honda Motor Co.) is recalling certain 2018-2020 Accord Sedan, Accord Hybrid, and 2019-2020 Insight vehicles.  A software error may cause intermittent or continuous disruptions in communication between the Body Control Module (BCM) and other components.  This may result in malfunctions of various systems such as the windshield wipers and defroster, rearview camera, exterior lights, audible warning of a stopped vehicle, and power window operation.  As such, these vehicles fail to comply with the requirements of Federal Motor Vehicle Safety Standard (FMVSS) number 103, ""Windshield Defrosting and Defogging Systems"" and number 111, ""Rear Visibility"" as well as FMVSS numbers 104, 108, 114, 118, and 305.",international,0
4,honda,Insight,2019,21V215000,25/03/2021,"FUEL SYSTEM, GASOLINE:DELIVERY:FUEL PUMP","Honda (American Honda Motor Co.) is recalling certain 2019-2020 Acura MDX, MDX Sport Hybrid, RDX, TLX, Honda Accord, Civic Hatchback, Insight, 2019 Acura ILX, Honda Accord Hybrid, Civic Coupe, Civic Coupe Si, Civic Sedan, Civic Sedan Si, Civic Type R, Fit, HR-V, Odyssey, Passport, Pilot and Ridgeline, and 2018-2019 CR-V vehicles.  The low-pressure fuel pump inside the fuel tank may fail.",international,0
